baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GeneID,Gene_Symbol,Gene_Description
30.8901989935665,2.03956884170131,0.409526132272116,4.98031427295119,6.34810995822176e-07,0.000110105033224956,100129654,TCF24,transcription factor 24
82.0432938127053,-2.00657914872056,0.367095878521411,-5.46609010376978,4.60070540967474e-08,1.75849184547568e-05,57515,SERINC1,serine incorporator 1
29.1548611218115,-2.01562915691857,0.465332593855436,-4.33158816625848,1.48037646037248e-05,0.000823584100864908,100528032,KLRC4-KLRK1,KLRC4-KLRK1 readthrough
3012.77416452871,-2.01878958434518,0.661860092984772,-3.05017571801482,0.00228707513310422,0.0217231052671973,4537,MT-ND3,NADH dehydrogenase subunit 3
27.4833196542175,-2.03434256680344,0.458713251572764,-4.43488946488554,9.21195418112777e-06,0.000594171044682741,55110,MAGOHB,"mago homolog B, exon junction complex subunit"
443.846827271512,-2.03813399506471,0.758090540999015,-2.68850999298691,0.00717716874466998,0.0452971782773214,5788,PTPRC,protein tyrosine phosphatase receptor type C
227.261668754647,-2.05788722500709,0.581186999893958,-3.5408349212604,0.000398863048180626,0.00693557987737836,8473,OGT,O-linked N-acetylglucosamine (GlcNAc) transferase
287.937208275603,-2.06213166433107,0.384583828029286,-5.36198226248357,8.23136244579223e-08,2.69675112509765e-05,54832,VPS13C,vacuolar protein sorting 13 homolog C
40.0821224972809,-2.06425332478349,0.346042337878418,-5.9653201323266,2.44154871230008e-09,2.51967827109368e-06,51371,POMP,proteasome maturation protein
44.9152210742199,-2.06473314315436,0.357459030715585,-5.77613926558533,7.64341167602203e-09,5.08903280622886e-06,23256,SCFD1,sec1 family domain containing 1
162.951980181537,-2.07205164693795,0.274140878309099,-7.55834613107815,4.08226540324719e-14,4.2128978961511e-10,124989,EFCAB13,EF-hand calcium binding domain 13
78.4354793946054,-2.0848217740833,0.425439418060041,-4.90039635628939,9.56435034621294e-07,0.000144093570179442,91351,DDX60L,DExD/H-box 60 like
346.070712817348,-2.09985962264672,0.620200544716321,-3.38577519890311,0.000709775017502862,0.00990517671484724,4573,MT-TR,tRNA-Arg
210.449334770827,-2.10814245317339,0.564716614097353,-3.73309798321245,0.000189138973514742,0.00428051361112311,101927854,THRB-AS2,THRB antisense RNA 2
23.8257108359437,-2.11698185058318,0.541536557888243,-3.90921318191053,9.25972232468488e-05,0.0027032626418882,2764,GMFB,glia maturation factor beta
391.499386454093,-2.13916352014478,0.553810763570011,-3.86262539636312,0.000112174952301413,0.00309607659257588,4568,MT-TL2,tRNA-Leu
4050.49403814092,-2.13959654800468,0.638159880784782,-3.35275941410402,0.000800102224260731,0.0107304157951537,4541,MT-ND6,NADH dehydrogenase subunit 6
31.1378074255183,-2.1442163422618,0.532736184485175,-4.02491215109393,5.69965886496366e-05,0.00196454076467903,6059,ABCE1,ATP binding cassette subfamily E member 1
23.8647313587718,-2.1487635076764,0.587205253062255,-3.6593056626634,0.000252899545712627,0.00513764431447698,54953,ODR4,odr-4 GPCR localization factor homolog
1494.7580030716,-2.22228021981062,0.373233562329048,-5.95412750649533,2.6146290396306e-09,2.56980682752265e-06,64407,RGS18,regulator of G protein signaling 18
53.6301552861102,-2.22744102649553,0.491084174331896,-4.53576218277832,5.73958268915761e-06,0.000431735901159159,54968,TMEM70,transmembrane protein 70
507.999911011869,-2.22858274994242,0.530321916858143,-4.20232066429672,2.64192530436434e-05,0.00120108674630132,5874,RAB27B,"RAB27B, member RAS oncogene family"
59.3170316745929,-2.25158217822715,0.468967788558542,-4.80114462690029,1.57761275325797e-06,0.000191540748395556,9937,DCLRE1A,DNA cross-link repair 1A
92.0082653292272,-2.25718250093269,0.380725514681113,-5.92863470897992,3.05463765205581e-09,2.74120526688834e-06,64786,TBC1D15,TBC1 domain family member 15
26.9286062258803,-2.30730497993711,0.47631064821737,-4.84411799016542,1.27175344924089e-06,0.000167655256441702,151888,BTLA,B and T lymphocyte associated
61.2412130856262,-2.34604986774747,0.482515879468758,-4.8621195023269,1.16135471418745e-06,0.000165527115089974,400360,LINC02915,long intergenic non-protein coding RNA 2915
45.7949109027738,-2.35899683328422,0.397564896045431,-5.93361450356687,2.96337159961123e-09,2.74120526688834e-06,25898,RCHY1,ring finger and CHY zinc finger domain containing 1
36.9964731821917,-2.36939414470614,0.468834985845187,-5.05379124050383,4.33125020351524e-07,8.79476603441533e-05,8548,BLZF1,basic leucine zipper nuclear factor 1
24.0161147527395,-2.41043484077455,0.548305764057386,-4.39615083186008,1.10187381055889e-05,0.00067888583432643,28559,TRBV28,T cell receptor beta variable 28
49.9487023505193,-2.48674794506541,0.71866250316755,-3.46024445981934,0.000539685198457836,0.00833141547955852,105377343,LOC105377343,uncharacterized LOC105377343
681.228344349608,-3.00387867088713,0.725060173658201,-4.14293706925237,3.42886057722385e-05,0.00142397751134608,4564,MT-TH,tRNA-His
246.183249557142,-2.7922965152633,1.00585686364802,-2.77603764131634,0.00550258374656348,0.0382409114133143,692148,SCARNA10,small Cajal body-specific RNA 10
3177.1403597946,-2.77362082895075,0.911309834475322,-3.04355415032653,0.00233801359365776,0.0220752976089187,378938,MALAT1,metastasis associated lung adenocarcinoma transcript 1
3057.34362503261,-2.74500510289768,0.910243507036725,-3.01568215722183,0.00256401877058809,0.0234892798157737,109136579,TALAM1,"TALAM1 transcript, MALAT1 antisense RNA"
2996.77665365978,-2.66812817275857,0.712419734560161,-3.74516319990186,0.000180276547632957,0.00416008539359964,4509,MT-ATP8,ATP synthase F0 subunit 8
678.679679891858,-2.65735147502734,0.814298735462271,-3.26336190798428,0.00110098824942316,0.0132195447749238,1462,VCAN,versican
49.9487023505193,-2.48674794506541,0.71866250316755,-3.46024445981934,0.000539685198457836,0.00833141547955852,105377343,LOC105377343,uncharacterized LOC105377343
24.0161147527395,-2.41043484077455,0.548305764057386,-4.39615083186008,1.10187381055889e-05,0.00067888583432643,28559,TRBV28,T cell receptor beta variable 28
36.9964731821917,-2.36939414470614,0.468834985845187,-5.05379124050383,4.33125020351524e-07,8.79476603441533e-05,8548,BLZF1,basic leucine zipper nuclear factor 1
45.7949109027738,-2.35899683328422,0.397564896045431,-5.93361450356687,2.96337159961123e-09,2.74120526688834e-06,25898,RCHY1,ring finger and CHY zinc finger domain containing 1
61.2412130856262,-2.34604986774747,0.482515879468758,-4.8621195023269,1.16135471418745e-06,0.000165527115089974,400360,LINC02915,long intergenic non-protein coding RNA 2915
26.9286062258803,-2.30730497993711,0.47631064821737,-4.84411799016542,1.27175344924089e-06,0.000167655256441702,151888,BTLA,B and T lymphocyte associated
92.0082653292272,-2.25718250093269,0.380725514681113,-5.92863470897992,3.05463765205581e-09,2.74120526688834e-06,64786,TBC1D15,TBC1 domain family member 15
59.3170316745929,-2.25158217822715,0.468967788558542,-4.80114462690029,1.57761275325797e-06,0.000191540748395556,9937,DCLRE1A,DNA cross-link repair 1A
507.999911011869,-2.22858274994242,0.530321916858143,-4.20232066429672,2.64192530436434e-05,0.00120108674630132,5874,RAB27B,"RAB27B, member RAS oncogene family"
53.6301552861102,-2.22744102649553,0.491084174331896,-4.53576218277832,5.73958268915761e-06,0.000431735901159159,54968,TMEM70,transmembrane protein 70
1494.7580030716,-2.22228021981062,0.373233562329048,-5.95412750649533,2.6146290396306e-09,2.56980682752265e-06,64407,RGS18,regulator of G protein signaling 18
23.8647313587718,-2.1487635076764,0.587205253062255,-3.6593056626634,0.000252899545712627,0.00513764431447698,54953,ODR4,odr-4 GPCR localization factor homolog
31.1378074255183,-2.1442163422618,0.532736184485175,-4.02491215109393,5.69965886496366e-05,0.00196454076467903,6059,ABCE1,ATP binding cassette subfamily E member 1
4050.49403814092,-2.13959654800468,0.638159880784782,-3.35275941410402,0.000800102224260731,0.0107304157951537,4541,MT-ND6,NADH dehydrogenase subunit 6
391.499386454093,-2.13916352014478,0.553810763570011,-3.86262539636312,0.000112174952301413,0.00309607659257588,4568,MT-TL2,tRNA-Leu
