baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GeneID,Gene_Symbol,Gene_Description
1163.48824981413,10.3932423374427,1.20992641095161,8.58997889736813,8.69853001001959e-18,2.16429947549515e-16,4312,MMP1,matrix metallopeptidase 1
199.26641073916,9.96669159189962,1.13027840741557,8.81790851396414,1.16617473317535e-18,3.18349121473461e-17,1301,COL11A1,collagen type XI alpha 1 chain
186.377148300606,9.87038410945682,1.13557855206164,8.69194305540302,3.5629266456115e-18,9.2652178233509e-17,4320,MMP11,matrix metallopeptidase 11
229.881529243332,9.59421963631893,1.01737393225224,9.43037690682659,4.0861799358821e-21,1.51359462576726e-19,115908,CTHRC1,collagen triple helix repeat containing 1
222.290104819875,9.54657186961946,1.45664647184255,6.55380152573587,5.60905059699289e-11,5.92266387510157e-10,4319,MMP10,matrix metallopeptidase 10
144.041458608218,9.49840793293585,1.15529426612005,8.22163513789037,2.00747129968702e-16,4.33455192118264e-15,6424,SFRP4,secreted frizzled related protein 4
150.346749939038,8.98192313176965,1.14476688625955,7.84607175450149,4.29271388930967e-15,7.98902487961993e-14,4322,MMP13,matrix metallopeptidase 13
91.6622242862848,8.84637093739345,1.4037136199479,6.30211947200585,2.93602705630332e-10,2.77237964660772e-09,4316,MMP7,matrix metallopeptidase 7
172.077712556099,8.60130855024611,0.959733345657106,8.96218578750851,3.18304968972067e-19,9.37819243621025e-18,3624,INHBA,inhibin subunit beta A
1963.68571818094,8.44792657905415,0.544884503474019,15.5040683396073,3.25605364644361e-54,3.75097380070304e-51,1277,COL1A1,collagen type I alpha 1 chain
4586.32955994487,8.31859284681091,0.532403335890381,15.6246069211776,4.94964531537747e-55,7.12748925414355e-52,2335,FN1,fibronectin 1
60.423429070564,8.24607332672183,0.981608772208183,8.40057012548067,4.44316111887544e-17,1.03613797751913e-15,51804,SIX4,SIX homeobox 4
1707.94417997539,8.21120353064953,0.956788902232734,8.5820430311097,9.32027592585301e-18,2.31399954021178e-16,6696,SPP1,secreted phosphoprotein 1
86.2807322490578,8.1815245583288,0.991857580788391,8.24868884081685,1.60141805397321e-16,3.50728820946224e-15,5865,RAB3B,"RAB3B, member RAS oncogene family"
50.9956782608217,7.99991434932695,1.31113785247109,6.10150514246049,1.05074259015715e-09,8.89386821352706e-09,768,CA9,carbonic anhydrase 9
169.322945023283,7.96701831031134,1.55015491464335,5.13949814631549,2.75473209539692e-07,1.46965453850403e-06,2201,FBN2,fibrillin 2
74.1421441191936,7.96028687508929,1.00923149982556,7.88747366334204,3.08365200639278e-15,5.83311512539324e-14,8076,MFAP5,microfibril associated protein 5
1028.04469631167,7.86473651633376,0.519142074488221,15.1494877853754,7.63593954127272e-52,6.76661719349706e-49,10631,POSTN,periostin
98.6517927032743,7.81850384380688,1.35490765100127,5.7705068223868,7.90334653169923e-09,5.75879519577325e-08,100288077,WTAPP1,WTAP pseudogene 1
82.2130809531965,7.59942404195883,1.22797124819653,6.18860095716393,6.07005268838599e-10,5.37900053616974e-09,131578,LRRC15,leucine rich repeat containing 15
38.0127407466029,7.57593103375568,1.16203911951256,6.51951462437304,7.05352626128484e-11,7.30068486343228e-10,84624,FNDC1,fibronectin type III domain containing 1
37.6626068530768,7.56343370417914,1.20383833796563,6.28276527308526,3.32603057396161e-10,3.11258100828902e-09,1469,CST1,cystatin SN
1487.12638926338,7.49164157900921,0.516999223821143,14.4906244222931,1.38874589849007e-47,6.66598031275235e-45,1278,COL1A2,collagen type I alpha 2 chain
33.6716561204348,7.40340299579684,0.980887546010299,7.54765724767302,4.43157329939614e-14,7.10196457540908e-13,94031,HTRA3,HtrA serine peptidase 3
218.267448707031,7.3784890635987,1.06658185146031,6.9178835674885,4.58440824042688e-12,5.6604912036139e-11,4321,MMP12,matrix metallopeptidase 12
46.5494054983306,7.2879915260144,1.04006657104875,7.00723562210597,2.43072730609663e-12,3.15260819249551e-11,4314,MMP3,matrix metallopeptidase 3
29.7566942540929,7.22067722646231,1.41568514221538,5.10048245273155,3.38788790518634e-07,1.76999857903613e-06,4973,OLR1,oxidized low density lipoprotein receptor 1
28.3533426742485,7.15126273022976,1.01256060334904,7.06255280580438,1.63471161118594e-12,2.16957117060622e-11,105373869,LINC01614,long intergenic non-protein coding RNA 1614
291.642576580566,6.9069355813205,0.538107717159839,12.8356003102421,1.0359683515168e-37,1.86474303273024e-35,26585,GREM1,"gremlin 1, DAN family BMP antagonist"
167.755410157244,6.73192313407095,1.24766015867426,5.39563845753012,6.82803145859063e-08,4.12162525118131e-07,7345,UCHL1,ubiquitin C-terminal hydrolase L1
3188.65645323477,-8.95450339388462,1.89155647795857,-4.73393393125043,2.20209433806909e-06,9.86702713907269e-06,10321,CRISP3,cysteine rich secretory protein 3
10453.3624812847,-8.83188473532615,1.70693546667493,-5.17411753856778,2.2899064575441e-07,1.24081478790725e-06,49860,CRNN,cornulin
4337.90338487452,-8.77190293831624,0.88940126825662,-9.86270567784402,6.03994537764728e-23,2.67616041348064e-21,4118,MAL,"mal, T cell differentiation protein"
4177.84039528739,-8.39827872219578,0.81652135687974,-10.285436689971,8.19696515671242e-25,4.6288744414376e-23,196374,KRT78,keratin 78
168465.022561272,-8.3792323438579,1.17494499068017,-7.13159544516822,9.92121191357584e-13,1.35739146371014e-11,3851,KRT4,keratin 4
4368.46610966193,-8.24117708878369,0.802275391778502,-10.2722546063821,9.39821551287568e-25,5.25570110234601e-23,132724,TMPRSS11B,transmembrane serine protease 11B
509.086875052561,-7.89603169476365,1.56337637230525,-5.0506274974085,4.40361070732109e-07,2.25064753098221e-06,1087,CEACAM7,CEA cell adhesion molecule 7
6223.96355391222,-7.77262177440356,1.19883276878675,-6.48349125647414,8.96240742681996e-11,9.1046678621663e-10,22802,CLCA4,chloride channel accessory 4
1321.20273199607,-7.71579814285369,0.938784007244171,-8.21892797844272,2.05330299674369e-16,4.42131785467052e-15,643161,FAM25A,family with sequence similarity 25 member A
1892.31626334771,-7.48945882316783,0.908327501952244,-8.245328702556,1.64706820624538e-16,3.60042234078686e-15,440854,CAPN14,calpain 14
3093.16365410469,-7.39408788346946,1.2993624454724,-5.69055070756741,1.26630299598791e-08,8.88417205467763e-08,84651,SPINK7,serine peptidase inhibitor Kazal type 7
1108.75617243521,-7.24896792687397,0.854389384225346,-8.48438435766197,2.16863819760432e-17,5.22650879422631e-16,27179,IL36A,interleukin 36 alpha
663.569320727308,-7.21679804170405,0.876710998470932,-8.2316727568045,1.84617026848319e-16,4.01280782885403e-15,29943,PADI1,peptidyl arginine deiminase 1
1459.66151911861,-7.18394192425553,1.3749441624448,-5.22489721435793,1.74251878034528e-07,9.6092945665762e-07,57152,SLURP1,secreted LY6/PLAUR domain containing 1
189.477497374094,-7.09395318811614,1.59621812650749,-4.44422542903809,8.82090785097939e-06,3.45830272927085e-05,285834,HCG22,HLA complex group 22
728.555497064255,-7.04081463137644,0.471377597134044,-14.9366764016455,1.90229220370622e-50,1.28908271686445e-47,2327,FMO2,flavin containing dimethylaniline monoxygenase 2
929.253230716328,-6.72823883716628,0.435905892444746,-15.4350720047198,9.50942287285921e-54,9.95895922684891e-51,83886,PRSS27,serine protease 27
151.329429343687,-6.69463766268429,0.712438209877265,-9.39679760275295,5.62489930721555e-21,2.01865545230913e-19,105378828,CLCA4-AS1,CLCA4 antisense RNA 1
4188.67688819848,-6.66871923749554,0.628421339132438,-10.6118599452749,2.62471418083576e-26,1.81058127923521e-24,84518,CNFN,cornifelin
68891.4066789608,-6.62222000158333,0.688667455044216,-9.61599093013354,6.84470752012689e-22,2.70037776136513e-20,6707,SPRR3,small proline rich protein 3
3076.05803695983,-6.53687056817926,1.21787077763763,-5.36745826257462,7.98539793087723e-08,4.73696107949051e-07,54544,CRCT1,cysteine rich C-terminal 1
4505.55216951911,-6.50333822042053,0.631658794313483,-10.2956505616116,7.37195591284903e-25,4.20420456019905e-23,11005,SPINK5,serine peptidase inhibitor Kazal type 5
