baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GeneID,Gene_Symbol,Gene_Description
33.1410335797245,0.40369938950115,0.2622908683913,1.53912864743308,0.123772892575663,0.197182086125098,115110,TNFRSF14-AS1,TNFRSF14 antisense RNA 1
778.149417376566,0.564613371594771,0.214228440431829,2.63556682976667,0.0083996883432859,0.0215859210813627,8764,TNFRSF14,TNF receptor superfamily member 14
585.133038443163,-1.86228307561377,0.662039177986107,-2.81294995453101,0.00490892905037963,0.0140752934808725,440556,PRDM16-DT,PRDM16 divergent transcript
616.287921163059,-0.317806509290313,0.481083438294578,-0.660605799311913,0.50886514893111,0.616381753444086,63976,PRDM16,PR/SET domain 16
83.1235479041688,-0.384525198473044,0.356513258205367,-1.0785719454269,0.28077859329902,0.387007883048649,7161,TP73,tumor protein p73
2317.48779253771,-0.381726247256955,0.153589497809462,-2.4853668558153,0.0129417988980366,0.0307099136047918,6146,RPL22,ribosomal protein L22
345.603939745643,0.0777599722878803,0.107199687500438,0.725374990366114,0.468222011744181,0.579584608807921,23261,CAMTA1,calmodulin binding transcription activator 1
279.845018941331,0.28488791438514,0.20750403324592,1.37292711822863,0.16977500514725,0.25418369022046,5293,PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
3551.16304261122,0.0770779062139313,0.0651423379946986,1.18322290213477,0.236720818712921,0.336774334738597,2475,MTOR,mechanistic target of rapamycin kinase
65.5662046164964,0.0547561256016837,0.118484400301692,0.462137846520391,0.643982471224845,0.735866809062584,100873935,MTOR-AS1,MTOR antisense RNA 1
1951.39248979692,-0.412620301318797,0.101501601059353,-4.06516051975886,4.7999414607429e-05,0.000305420932673298,23207,PLEKHM2,pleckstrin homology and RUN domain containing M2
33.0512439088801,0.203038967908721,0.132415741020324,1.53334464878731,0.125190959005215,0.198807522933069,729614,SPEN-AS1,SPEN antisense RNA 1
2363.15737851624,-0.01440843113639,0.0789260993830376,-0.182555976400964,0.855146429491097,0.905850664763089,23013,SPEN,spen family transcriptional repressor
4212.5084542592,-1.18913714902108,0.272754335771778,-4.35973692464441,1.30218898183211e-05,0.000103839790911762,1969,EPHA2,EPH receptor A2
59.5958328026561,0.931205472004308,0.240289546056976,3.87534741849946,0.000106472680053899,0.000603128779085806,26871,RNU1-1,"RNA, U1 small nuclear 1"
52.0701536719818,0.889095292478707,0.233380292287583,3.80964169580831,0.000139168329946338,0.000742043180863082,26869,RNU1-3,"RNA, U1 small nuclear 3"
20.953977651874,0.683310065707485,0.205840158267866,3.31961494519584,0.000901416866973088,0.00342501541684253,6060,RNU1-4,"RNA, U1 small nuclear 4"
19.269477467322,0.705221209394341,0.204679535575268,3.44548959138617,0.000570025919640474,0.00237023108454378,26870,RNU1-2,"RNA, U1 small nuclear 2"
939.326387013971,-0.232863719727297,0.13612709322325,-1.71063462984109,0.0871485820602693,0.147878517645824,6390,SDHB,succinate dehydrogenase complex iron sulfur subunit B
4764.6466626159,-0.218080008332627,0.113492423185681,-1.92153803937937,0.0546639114946842,0.101362821913297,832,CAPZB,capping actin protein of muscle Z-line subunit beta
270.118903091222,0.874854601493189,0.440227572707752,1.98727807100344,0.0468915903869506,0.0890844324529184,5320,PLA2G2A,phospholipase A2 group IIA
18.3983924961898,1.97517277195406,0.717129753845902,2.75427530563526,0.00588222649012356,0.0162153958733673,5322,PLA2G5,phospholipase A2 group V
