baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GeneID,Gene_Symbol,Gene_Description
1145.08351407946,9.03781173335753,0.604328833831777,14.9551224886174,1.44216122772805e-50,3.35014053201226e-47,1301,COL11A1,collagen type XI alpha 1 chain
847.442527501015,8.84329546533941,0.614032548656031,14.4019978821892,5.02690838692393e-47,1.02178196599713e-43,100288077,WTAPP1,WTAP pseudogene 1
6231.36686817006,8.80039027671283,0.583967479809183,15.0700006096032,2.55110691568962e-51,6.91392492600482e-48,4312,MMP1,matrix metallopeptidase 1
128.779854406994,8.51687282718464,0.694070180222467,12.2709101613539,1.29786148206472e-34,8.11712521532865e-32,7472,WNT2,Wnt family member 2
889.077323211712,8.1602682950235,0.639611418113235,12.7581654484768,2.80734949828772e-37,2.85314438697854e-34,4314,MMP3,matrix metallopeptidase 3
661.001817906994,8.12694654463843,0.764347661234458,10.6325262139391,2.10336488032364e-26,5.7970875116852e-24,1469,CST1,cystatin SN
631.462154284893,7.37068582979685,0.606418371003484,12.1544566956309,5.43217142964121e-34,3.27157554138503e-31,4322,MMP13,matrix metallopeptidase 13
968.522156443552,7.07182873754923,0.40443646488843,17.4856358204499,1.84345377364685e-68,2.99764018132714e-64,1300,COL10A1,collagen type X alpha 1 chain
166.737422723361,6.90917449236939,0.597238110399105,11.5685425495575,5.94845306690437e-31,2.35921452002273e-28,105373869,LINC01614,long intergenic non-protein coding RNA 1614
799.561759015409,6.78471309393137,0.446898197727106,15.1817866539583,4.66889045373534e-52,1.51841655336381e-48,4320,MMP11,matrix metallopeptidase 11
2861.35031470739,6.33006015045642,0.52915596487393,11.962560323712,5.5814034288826e-33,2.83622503615812e-30,6696,SPP1,secreted phosphoprotein 1
157.909736082695,6.2826091883549,0.683349477517232,9.19384501643446,3.79044584765607e-20,5.98412038143061e-18,109729184,SLC12A5-AS1,SLC12A5 and MMP9 antisense RNA 1
798.778504919826,6.25530722637218,0.638840852630462,9.79165186543036,1.22281579829647e-22,2.6512276928132e-20,4318,MMP9,matrix metallopeptidase 9
146.184684542887,6.15655381953919,0.651640087938949,9.44778250063091,3.46084575546e-21,6.25297920328167e-19,4319,MMP10,matrix metallopeptidase 10
1351.59633892345,5.98462029655536,0.6273152992173,9.54005155624668,1.42761324926976e-21,2.69935105190413e-19,4321,MMP12,matrix metallopeptidase 12
2823.6675796441,5.95243767903277,0.479085114550033,12.4245932471173,1.92201510788867e-35,1.42063125769899e-32,3576,CXCL8,C-X-C motif chemokine ligand 8
1235.35057624385,5.40724384348488,0.622026496502648,8.69294776651345,3.53154761377867e-18,4.45166633702752e-16,341,APOC1,apolipoprotein C1
2300.0619569205,5.33426298948033,0.587418208893109,9.08086080533979,1.07719508656937e-19,1.60699718373436e-17,1116,CHI3L1,chitinase 3 like 1
2040.16029289067,5.28951170495651,0.522611357529413,10.1213102791376,4.44425670234504e-24,1.06276556230636e-21,6424,SFRP4,secreted frizzled related protein 4
432.052931786448,5.27848466509927,0.56437082722548,9.35286590033185,8.53043597848944e-21,1.43003525202285e-18,131578,LRRC15,leucine rich repeat containing 15
80.2559190861171,5.26615639618911,0.518642125618453,10.1537382639513,3.18908411563102e-24,7.73995474690686e-22,196051,PLPP4,phospholipid phosphatase 4
904.29677744783,5.262562971996,0.319933891504737,16.4489074516136,8.53947628076065e-61,3.47151059503622e-57,8038,ADAM12,ADAM metallopeptidase domain 12
972.011526849892,5.12584214365087,0.408404477518932,12.5508960498927,3.93037026468922e-36,3.04341670829102e-33,115908,CTHRC1,collagen triple helix repeat containing 1
302.940646731685,5.10590652503716,0.562764350283774,9.07290328973842,1.15887132603743e-19,1.71312787569952e-17,4973,OLR1,oxidized low density lipoprotein receptor 1
54512.9056802019,5.06213523154969,0.293655050420226,17.2383727925186,1.36834409810886e-66,1.11253216896741e-62,1277,COL1A1,collagen type I alpha 1 chain
261.102211194331,4.98774851297413,0.800552501678982,6.23038277004123,4.65296902590788e-10,1.26313738447893e-08,2201,FBN2,fibrillin 2
11986.5009639022,4.79944946982053,0.425475021767024,11.2802144057438,1.64344942835262e-29,5.68598535200893e-27,10631,POSTN,periostin
659.958855318369,4.79219870743792,0.443379929316511,10.8083347724497,3.14323973530407e-27,8.96705637469815e-25,84624,FNDC1,fibronectin type III domain containing 1
399.92860114767,4.67349416585784,0.555576219672758,8.41197661161702,4.0315829164093e-17,4.1492132787172e-15,366,AQP9,aquaporin 9
265.039924805563,4.62418072082463,0.492942646622797,9.38076823440899,6.54937673681298e-21,1.13297250124804e-18,54210,TREM1,triggering receptor expressed on myeloid cells 1
1562.38283057594,-9.01514218666719,1.09066653719854,-8.26571814500084,1.3885627452478e-16,1.34401302383776e-14,135656,MUCL3,mucin like 3
2769.31743223242,-8.89468775509261,0.771708710552825,-11.5259652164879,9.76120993677505e-31,3.69132639027672e-28,11272,PRR4,proline rich 4
45.7206785359537,-8.68582694244887,0.732926147962327,-11.8508897064146,2.12918115513419e-32,1.0118779905006e-29,7180,CRISP2,cysteine rich secretory protein 2
