baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GeneID,Gene_Symbol,Gene_Description
127.363408538708,7.51164917294122,0.713384924369661,10.5295877671909,6.31102489201806e-26,4.20069081301807e-24,5653,KLK6,kallikrein related peptidase 6
122.069294769521,7.11482652317766,0.657514345887941,10.8207928354315,2.74393343009102e-27,2.18852345648294e-25,3854,KRT6B,keratin 6B
37.8326629900922,6.7216396232737,0.832312715819621,8.07585838293309,6.7003608788886e-16,1.01128448371089e-14,3853,KRT6A,keratin 6A
22.547607915072,6.71866111996016,0.7936937190493,8.46505517015794,2.56031467337858e-17,4.80216716915467e-16,11202,KLK8,kallikrein related peptidase 8
1341.14448063545,6.71856279540434,0.479068290951107,14.0242276984473,1.10811871071495e-44,6.21352382517255e-42,9075,CLDN2,claudin 2
122.753859991411,6.67036387313975,0.599556301282833,11.1255004056626,9.42753687989782e-29,9.41753294125752e-27,6947,TCN1,transcobalamin 1
19.8033430268274,6.53157687626424,0.619838616459467,10.537544294308,5.79934611671315e-26,3.8742847455319e-24,107985492,LOC107985492,uncharacterized LOC107985492
45.3833844849821,6.30256439110849,0.706018213679425,8.92691472966764,4.38054825313154e-19,1.04725665214401e-17,100506465,LINC01234,long intergenic non-protein coding RNA 1234
75.6436077888594,6.23723248040998,0.824992518908994,7.5603503516109,4.01985127571151e-14,4.63447526515674e-13,5473,PPBP,pro-platelet basic protein
81.4087961795844,6.21412789276149,0.39594443519615,15.6944443219237,1.65081855876482e-55,3.39408295682047e-52,7472,WNT2,Wnt family member 2
760.337526607221,6.11730254184995,0.535777177233365,11.4176243442066,3.41439847699878e-30,4.15658088278851e-28,25984,KRT23,keratin 23
345.776736716399,6.06421317110769,0.320164848869811,18.9409086991108,5.24834409493496e-80,4.85576795663383e-76,144501,KRT80,keratin 80
123.78154489689,6.03495543310939,0.525050981233575,11.4940370531841,1.41348464735745e-30,1.84190985314804e-28,100190940,LINC02418,long intergenic non-protein coding RNA 2418
649.220144156664,5.88393123425508,0.46981045691445,12.5240533659014,5.51453697446266e-36,1.4172360024369e-33,4316,MMP7,matrix metallopeptidase 7
10.1210044339245,5.84453583325981,0.847238634480735,6.89833489102143,5.26155945814294e-12,4.48456454230664e-11,105374816,LOC105374816,uncharacterized LOC105374816
29.7515119963317,5.8325137533595,0.607794418772156,9.59619498504465,8.29502358540238e-22,3.00374004744199e-20,103021164,CASC21,cancer susceptibility 21
17.3549604138515,5.79657469411157,0.596808024932064,9.71262860409997,2.66377232584187e-22,1.02474933715962e-20,93273,LEMD1,LEM domain containing 1
96.3006908442797,5.78335600754019,0.652495060416419,8.86344795292286,7.75771210935176e-19,1.80111298458526e-17,28234,SLCO1B3,solute carrier organic anion transporter family member 1B3
772.527399122983,5.74198055318198,0.480791697257102,11.942761461855,7.08318284180128e-33,1.26026168562203e-30,4314,MMP3,matrix metallopeptidase 3
58.9137762430581,5.72808122782728,0.667032703402411,8.58740688216544,8.8954164897898e-18,1.77946796461698e-16,115072896,SLCO1B3-SLCO1B7,SLCO1B3-SLCO1B7 readthrough
41.0491290649205,5.72685379728924,0.498500299134686,11.4881652172127,1.51291072175249e-30,1.9576853143572e-28,1470,CST2,cystatin SA
114.854251268443,5.71628847866455,0.580365606328733,9.84946112645191,6.89124541064122e-23,2.96547918787221e-21,147111,NOTUM,"notum, palmitoleoyl-protein carboxylesterase"
301.535165689366,5.68413874184574,0.469153011640475,12.1157460376736,8.71673517357381e-34,1.66282956342072e-31,1469,CST1,cystatin SN
594.138644894028,5.6833883181373,0.600005747225887,9.47222313188553,2.73950085594172e-21,9.0359579034484e-20,768,CA9,carbonic anhydrase 9
75.1745083979237,5.61643147661232,0.368092091199918,15.2582237186996,1.4514589598963e-52,2.06598435337856e-49,11082,ESM1,endothelial cell specific molecule 1
96.6979362926268,5.43591932146313,0.734611057878318,7.39972433462,1.36467495188187e-13,1.46643120264937e-12,7546,ZIC2,Zic family member 2
124.962936773928,5.37084074466196,0.696556762799797,7.7105571742265,1.25269617433748e-14,1.54842284635542e-13,58530,LY6G6D,lymphocyte antigen 6 family member G6D
11.9895665934027,5.36973967434619,0.5905685214713,9.09249219881955,9.67944082915805e-20,2.55869104432487e-18,389376,SFTA2,surfactant associated 2
136.364272473136,5.29599984154423,0.600667811215112,8.81685308029203,1.1772154897483e-18,2.67935983054151e-17,110599563,LY6G6F-LY6G6D,LY6G6F-LY6G6D readthrough
498.192598100746,5.21527324579376,0.342065976855321,15.2463957209038,1.73975182963873e-52,2.29945484683108e-49,221416,LINC03040,long intergenic non-protein coding RNA 3040
907.993832788788,-5.25867575279001,0.58989985278613,-8.91452291088563,4.89921028011539e-19,1.16075527558585e-17,92736,OTOP2,otopetrin 2
25.5620720800049,-5.14052092999977,0.542564619383424,-9.47448607290595,2.68077053536375e-21,8.85803178328051e-20,4653,MYOC,myocilin
34.7943616658843,-4.97438563829512,0.549459069278342,-9.05324148135086,1.38785932176972e-19,3.58172229986428e-18,192666,KRT24,keratin 24
452.357301837509,-4.96005697747507,0.692799716727555,-7.15943851839884,8.10081656001545e-13,7.77880174501951e-12,3284,HSD3B2,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2"
1638.16868650603,-4.68275401810796,0.456151163348991,-10.2657943119731,1.00490535533316e-24,5.59802699371632e-23,266675,BEST4,bestrophin 4
24.7657159761473,-4.50097799054186,0.638266478948388,-7.05187901761299,1.76517651454863e-12,1.61777247276909e-11,347741,OTOP3,otopetrin 3
18.3076464463881,-4.41217554919756,0.445477138925879,-9.90438153534898,3.98427488872558e-23,1.80256778828798e-21,9211,LGI1,leucine rich glioma inactivated 1
1398.00248726223,-4.39217659652464,0.405007752687305,-10.8446728917698,2.11390681373362e-27,1.71560226672487e-25,766,CA7,carbonic anhydrase 7
650.847158099893,-4.25838356833431,0.490557491007087,-8.68070235680651,3.93332245022136e-18,8.19619353816397e-17,55532,SLC30A10,solute carrier family 30 member 10
